,id,label,u_perc_change,ltu_perc_change
238,238,first-line supervisors of retail sales workers,8.22938974803229,14.156763780918917
239,239,first-line supervisors of non-retail sales workers,3.659487633327484,8.906026644041182
240,240,cashiers,32.776736218840625,39.83184625500127
241,241,counter and rental clerks,56.3470077342601,99.78786672052517
242,242,parts salespersons,67.4676997446229,120.870599991184
243,243,retail salespersons,23.963376991397674,23.88126560941352
244,244,advertising sales agents,-3.1793236815492913,-9.9263840378557
245,245,insurance sales agents,37.57162050761842,62.331873353971815
246,246,"securities, commodities, and financial services sales agents",-7.678962719396068,-23.982258360554418
247,247,travel agents,-14.811855317278837,-40.59809694282131
248,248,"sales representatives, services, all other",-8.191104200341215,-20.478638811170455
249,249,"sales representatives, wholesale and manufacturing",-3.14392702575093,-6.539427152322336
250,250,"models, demonstrators, and product promoters",9.248007484825928,11.16217918844987
251,251,real estate brokers and sales agents,31.504018400250096,43.70653095855799
252,252,sales engineers,-14.725667914587051,-46.613382686448695
253,253,telemarketers,54.69819796143468,87.54947639734914
254,254,"door-to-door sales workers, news and street vendors, and related workers",46.63684272298639,79.12341445959942
255,255,first-line supervisors of office and administrative support workers,4.018768741272218,8.991591729629967
256,256,"switchboard operators, including answering service",53.6214169223849,97.08017561166
257,257,telephone operators,57.65920708452113,107.99565736278457
258,258,bill and account collectors,53.3243254042419,117.58467884151187
259,259,billing and posting clerks ,48.732338260603726,84.15907647576137
260,260,"bookkeeping, accounting, and auditing clerks",43.94324929763743,54.964903031605274
261,261,gaming cage workers,-17.098496051530102,-34.98459772936877
262,262,payroll and timekeeping clerks,57.03725077186115,113.08112330300777
263,263,procurement clerks,44.09285364955426,46.6246865949157
264,264,tellers,54.46664728213397,99.0764929422805
265,265,brokerage clerks,62.87216049915847,26.44252327135227
266,266,correspondence clerks and order clerks,43.6490247636181,79.20491367701332
267,267,"court, municipal, and license clerks",-7.104942665026598,-21.775566063875733
268,268,"credit authorizers, checkers, and clerks",57.201716722311545,130.73461672078773
269,269,customer service representatives,3.340697165517002,6.160287799979475
270,270,"eligibility interviewers, government programs",6.806987563183221,12.32865810216975
271,271,file clerks,44.3666632392978,66.49407438125748
272,272,"hotel, motel, and resort desk clerks",43.126899757459476,75.5520471298223
273,273,"interviewers, except eligibility and loan",38.67106994195401,58.919451311127744
274,274,"library assistants, clerical",42.75318738315461,79.12636484670489
275,275,loan interviewers and clerks,41.36455629908557,91.92613698355034
276,276,new accounts clerks,59.37689171207254,111.61072726292677
277,277,"human resources assistants, except payroll and timekeeping",31.93145648225,53.97180135723704
278,278,receptionists and information clerks,35.67349839661715,40.21527511266072
279,279,reservation and transportation ticket agents and travel clerks,1.7500261595266577,5.2631051862608755
280,280,cargo and freight agents,64.99026577143484,116.20600201797603
281,281,couriers and messengers,52.8730626261322,91.28397132646676
282,282,dispatchers,10.412793941904452,20.81211675802887
283,283,"meter readers, utilities",26.997513300581645,45.41784759396846
284,284,postal service clerks,64.08739163857642,249.41533839228478
285,285,postal service mail carriers,13.657443772990367,52.44648498957981
286,286,"postal service mail sorters, processors, and processing machine operators",37.679720054744664,186.52631281774526
287,287,"production, planning, and expediting clerks",28.077669937550596,45.21915529792234
288,288,"shipping, receiving, and traffic clerks",66.97570746898853,130.23596862274826
289,289,stock clerks and order fillers,11.432441988109023,21.739616071462844
290,290,"weighers, measurers, checkers, and samplers, recordkeeping",51.34126447480278,106.73206714129051
291,291,secretaries and administrative assistants,16.660096471585014,12.444394278353426
292,292,computer operators,12.256493970570887,15.010609850716351
293,293,data entry keyers,48.702190645935694,73.25753135745042
294,294,word processors and typists,19.567679940389436,31.580858531756228
295,295,"miscellaneous office and administrative support workers, including desktop publishers",-6.39696899334922,-17.03139313585556
296,296,insurance claims and policy processing clerks,56.363806396788235,117.44935276795772
297,297,"mail clerks and mail machine operators, except postal service",50.33276555033196,114.26910491642664
298,298,"office clerks, general",31.65820557618336,31.69877097804635
