,id,label,u_perc_change,ltu_perc_change
179,179,dental assistants,-2.5325257676843793,-9.905038081463937
180,180,medical assistants,-6.90071600808863,-20.18186162018285
181,181,"healthcare support workers, all other, including medical equipment preparers",12.543480212249126,16.065913409094954
182,182,medical transcriptionists,35.362792921536006,80.281944880091
183,183,pharmacy aides,-1.3456506173306941,-17.422109417162
184,184,veterinary assistants and laboratory animal caretakers,23.99125690823415,29.18376552063258
185,185,phlebotomists,-11.620471772783578,-46.99910784898938
186,186,first-line supervisors of correctional officers,-11.287429699873199,-44.81845540565134
187,187,first-line supervisors of police and detectives,-8.394658184719402,-34.88731336338772
188,188,first-line supervisors of fire fighting and prevention workers,-10.66436887636688,-53.90971173373025
189,189,firefighters,-10.421360534440245,-43.229346544571
190,190,fire inspectors,-15.782004126412037,-60.26757731101641
191,191,"bailiffs, correctional officers, and jailers",-4.265605152113796,-16.013973913324
192,192,detectives and criminal investigators,-5.036778990380499,-22.71513929506376
193,193,miscellaneous law enforcement workers,-9.85430142088884,-33.8702623012434
194,194,police officers,-4.929256089173826,-17.658529891582013
195,195,animal control workers,-22.09716165874384,-59.42290566300582
196,196,private detectives and investigators,-7.601954817095328,-27.931012469643246
197,197,security guards and gaming surveillance officers,30.756275931654717,45.75837596504505
198,198,crossing guards,-1.9030742408839598,-6.889246678404161
199,199,"lifeguards and other recreational, and all other protective service workers",6.372730256567324,16.09176330848534
200,200,transportation security screeners,-11.9921536514088,-41.0569104222863
201,201,chefs and head cooks,-4.117369378772628,-10.491659394053746
202,202,first-line supervisors of food preparation and serving workers,6.088342897148946,16.654461847464972
203,203,cooks,38.18686170510808,56.20708911352704
204,204,food preparation workers,39.41431731503022,69.95248845848118
205,205,bartenders,19.90567168692637,45.869419675482774
206,206,"combined food preparation and serving workers, including fast food",57.45391697698776,116.03760274112119
207,207,"counter attendants, cafeteria, food concession, and coffee shop",59.38851687550654,104.41898501054658
208,208,waiters and waitresses,42.0641268592932,55.35146644969875
209,209,"food servers, nonrestaurant",36.257525816227,74.86859534242672
210,210,"miscellaneous food preparation and serving related workers, including dining room and cafeteria attendants and bartender helpers",51.139903072444795,109.96701577969125
211,211,dishwashers,30.377001235825766,84.05568031938071
212,212,"hosts and hostesses, restaurant, lounge, and coffee shop",58.015721938021045,108.82614668093562
213,213,first-line supervisors of housekeeping and janitorial workers,48.08171645204555,91.18272723746773
214,214,"first-line supervisors of landscaping, lawn service, and groundskeeping workers",3.6449095324032847,13.419032444462925
215,215,janitors and building cleaners,15.354846054400019,27.675621632756148
216,216,maids and housekeeping cleaners,18.10992093226326,35.36001601687786
217,217,pest control workers,11.49582903792246,49.377462375812804
218,218,grounds maintenance workers,39.181626207362925,61.91432334836137
219,219,first-line supervisors of gaming workers,-3.9509143578851615,-13.853998165896664
220,220,first-line supervisors of personal service workers,-6.4452570194875864,-21.497142017622277
221,221,animal trainers,-9.601757606733798,-33.755023060472446
222,222,nonfarm animal caretakers,22.1244692559748,39.97622291104735
223,223,gaming services workers,47.63285893155959,118.19035296196284
224,224,motion picture projectionists,67.8956310770911,18.863041006326927
225,225,"ushers, lobby attendants, and ticket takers",59.23517875681098,110.62929840935557
226,226,miscellaneous entertainment attendants and related workers,-3.278662295667976,-9.0366482486952
227,227,embalmers and funeral attendants,-13.248460657499635,-41.66144012907333
228,228,"morticians, undertakers, and funeral directors",-22.696105696239094,-60.553009349079225
229,229,barbers,21.538943524559134,60.95211698938942
230,230,"hairdressers, hairstylists, and cosmetologists",-1.852214143357318,-3.052761355820162
231,231,miscellaneous personal appearance workers,-2.82478430640945,-10.623782609995576
232,232,"baggage porters, bellhops, and concierges",0.37194437966132166,2.625979033632738
233,233,tour and travel guides,-5.334496648598118,-18.212065037550275
234,234,childcare workers,3.011187969414708,7.824880767429415
235,235,personal care aides,7.985403580961167,8.925995415094846
236,236,recreation and fitness workers,-7.108748211101273,-21.23231250173022
237,237,residential advisors,-14.272519220473692,-43.94295052334851
238,238,first-line supervisors of retail sales workers,8.17168861170547,14.228698451657223
239,239,first-line supervisors of non-retail sales workers,2.8032113915896173,7.168122881839999
240,240,cashiers,33.382024702751536,41.06796587910446
241,241,counter and rental clerks,55.466696286642325,96.82034092011003
242,242,parts salespersons,66.45913973108371,117.58706891657556
243,243,retail salespersons,24.41717600754232,24.542378965309172
244,244,advertising sales agents,-3.385533301329729,-10.748919954847999
245,245,insurance sales agents,38.502424251930435,66.57772565250076
246,246,"securities, commodities, and financial services sales agents",-7.993941482935107,-25.561343747536622
247,247,travel agents,-14.660678632590294,-42.38401662372463
248,248,"sales representatives, services, all other",-8.969266769416137,-22.829914845970045
249,249,"sales representatives, wholesale and manufacturing",-3.3873254684949914,-7.1857181611746155
250,250,"models, demonstrators, and product promoters",9.253650611496889,11.155947121819418
251,251,real estate brokers and sales agents,34.98881312295292,54.45609747997277
252,252,sales engineers,-14.751908091089836,-47.01038960495953
253,253,telemarketers,53.56114762463765,83.14679081907258
254,254,"door-to-door sales workers, news and street vendors, and related workers",47.01243031052589,80.76335442111548
255,255,first-line supervisors of office and administrative support workers,2.7780511033192368,6.5611713017117985
256,256,"switchboard operators, including answering service",53.45985383983944,96.3698838445401
257,257,telephone operators,56.64953855177295,101.21855019211483
258,258,bill and account collectors,53.770566535520594,121.3368749965975
259,259,billing and posting clerks ,49.247481294466915,87.14763227297995
260,260,"bookkeeping, accounting, and auditing clerks",44.83158632612004,57.388464300947206
261,261,gaming cage workers,-17.180982262673226,-35.62995403469276
262,262,payroll and timekeeping clerks,57.210007258016056,115.95679226205624
263,263,procurement clerks,43.12157996775839,41.02822475271158
264,264,tellers,55.84878175054113,106.8565559081681
265,265,brokerage clerks,65.27477247688569,29.267317212391948
266,266,correspondence clerks and order clerks,42.72340896394376,75.79157005685295
267,267,"court, municipal, and license clerks",-6.8034144744794265,-20.314596650098117
268,268,"credit authorizers, checkers, and clerks",55.944650252321,119.66601015793191
269,269,customer service representatives,3.056577886613265,5.808105868823909
270,270,"eligibility interviewers, government programs",6.512737479729204,10.769756829192412
271,271,file clerks,43.807106026273814,64.63377974347458
272,272,"hotel, motel, and resort desk clerks",43.729227848400626,78.91850274797326
273,273,"interviewers, except eligibility and loan",38.09687076740645,56.49008774077573
274,274,"library assistants, clerical",42.682027545663864,77.68667944741706
275,275,loan interviewers and clerks,41.531724475230455,94.19943235363709
276,276,new accounts clerks,58.21433452039428,100.53813053953611
277,277,"human resources assistants, except payroll and timekeeping",31.476324996020832,50.870579424349266
278,278,receptionists and information clerks,36.2126629713353,41.54030782890364
279,279,reservation and transportation ticket agents and travel clerks,1.6929068707538717,5.205520397482039
280,280,cargo and freight agents,63.583425741627266,105.83797041094724
281,281,couriers and messengers,53.47333391466273,91.62747655230184
282,282,dispatchers,10.63175696423055,22.02390714655827
283,283,"meter readers, utilities",27.582615538965065,52.071529439518194
284,284,postal service clerks,63.86748299603464,250.95070270539665
285,285,postal service mail carriers,14.077960930157802,56.5226361395045
286,286,"postal service mail sorters, processors, and processing machine operators",37.867221337785445,187.22239548921084
287,287,"production, planning, and expediting clerks",27.640634249749432,43.661038690364144
288,288,"shipping, receiving, and traffic clerks",65.80001571501171,128.18534207757986
289,289,stock clerks and order fillers,11.046039094535441,21.623542367800695
290,290,"weighers, measurers, checkers, and samplers, recordkeeping",50.458317869141574,101.12095068425471
291,291,secretaries and administrative assistants,17.113811259033213,12.99891558261031
292,292,computer operators,11.845250536154465,13.306525662039032
293,293,data entry keyers,48.34468919162041,72.35307896853175
294,294,word processors and typists,19.40197897870311,30.939927087499797
295,295,"miscellaneous office and administrative support workers, including desktop publishers",-7.15877677838077,-19.383080487141566
296,296,insurance claims and policy processing clerks,55.674924171755265,114.41269944897708
297,297,"mail clerks and mail machine operators, except postal service",49.616424662725514,110.1601018494914
298,298,"office clerks, general",32.06241626680669,32.402192272611394
299,299,"office machine operators, except computer",47.244112363057354,101.94865605336122
300,300,proofreaders and copy markers,15.258142582149718,-15.192815002846967
301,301,statistical assistants,-3.2148874586595038,-25.375706911805228
302,302,"first-line supervisors of farming, fishing, and forestry workers",6.1895826418711835,28.120804213934978
303,303,agricultural inspectors,55.13553747491801,114.7859528968492
304,304,"miscellaneous agricultural workers, including animal breeders",9.22068289330437,27.736232605796168
305,305,"graders and sorters, agricultural products",1.6544158844297576,8.27497182982358
306,306,fishing and hunting workers,31.59677403791385,97.91233939864871
307,307,forest and conservation workers,26.988570920029325,28.556782975752014
308,308,logging workers,37.6758472577373,100.51624996870413
309,309,first-line supervisors of construction trades and extraction workers,3.5319762402395707,10.924189827158807
310,310,boilermakers,10.354424437909195,29.699328278541095
311,311,"brickmasons, blockmasons, stonemasons, and reinforcing iron and rebar workers",44.01871896578983,119.29131492120635
312,312,carpenters,16.754568153788927,31.404233195800035
313,313,"carpet, floor, and tile installers and finishers",42.24701749276209,120.32876309763692
314,314,"cement masons, concrete finishers, and terrazzo workers",63.96556486076731,179.80021383210476
315,315,construction laborers,32.6767688080772,46.15253620566384
316,316,"paving, surfacing, and tamping equipment operators",38.53599108278831,85.32790902758603
317,317,"construction equipment operators except paving, surfacing, and tamping equipment operators",46.05490179290173,115.2941622182236
318,318,"drywall installers, ceiling tile installers, and tapers",16.325619879541286,49.80084773260828
319,319,electricians,2.01610289196867,7.6557914233840885
320,320,glaziers,21.260746989256244,68.83819368437045
321,321,insulation workers,18.536087836816936,61.88703651662099
322,322,painters and paperhangers,32.834729198451775,77.99483350706885
323,323,"pipelayers, plumbers, pipefitters, and steamfitters",5.76732935190122,21.100213757118425
324,324,plasterers and stucco masons,39.51086435160362,95.24521506799086
325,325,roofers,54.96391896327256,147.36638751490634
326,326,sheet metal workers,30.00056670759486,92.13920608523188
327,327,structural iron and steel workers,34.314290899424506,95.35168428843023
328,328,"miscellaneous construction workers, including solar photovoltaic installers, septic tank servicers and sewer pipe cleaners",31.15889994832235,65.88060146033696
329,329,"helpers, construction trades",24.488839326223466,59.66862413026056
330,330,construction and building inspectors,2.2225977850023626,5.702144386700558
331,331,elevator installers and repairers,-11.251115229499698,-48.85311021620088
332,332,fence erectors,55.63989661854073,137.2642880935869
333,333,hazardous materials removal workers,-2.898104266966501,-7.61130110540017
334,334,highway maintenance workers,42.882260724621865,99.54635241050673
335,335,rail-track laying and maintenance equipment operators,46.56292929267259,82.29837537943646
336,336,"derrick, rotary drill, and service unit operators, and roustabouts, oil, gas, and mining",15.333472392942815,43.01694268750216
337,337,"earth drillers, except oil and gas",38.41776278423182,90.8372072751288
338,338,"explosives workers, ordnance handling experts, and blasters",-14.021102878396768,-37.5159760651703
339,339,mining machine operators,2.8877680784519817,15.01140258138979
340,340,"miscellaneous extraction workers, including roof bolters and helpers",1.41913552100773,6.103817774981913
341,341,"first-line supervisors of mechanics, installers, and repairers",-4.632692124963539,-13.453875420911816
342,342,"computer, automated teller, and office machine repairers",5.820068712915128,1.6079674917701432
343,343,radio and telecommunications equipment installers and repairers,3.7165251918430884,11.449351452673124
344,344,avionics technicians,8.494022282441943,-5.462847625272544
345,345,"electric motor, power tool, and related repairers",18.17927684671228,46.41523360766187
346,346,"electrical and electronics repairers, transportation equipment, and industrial and utility",-0.8663399495083599,-3.8422701373792463
